gender,age,income,education,credit_score,employment_years,loan_amount,loan_approved
Female,59,57167,Bachelor,604,20,388574,0
Male,21,48086,Bachelor,644,15,276630,0
Male,20,55743,High School,569,38,196667,1
Male,51,60334,PhD,407,22,168230,1
Female,66,35200,High School,773,9,257660,0
Female,40,62770,Bachelor,381,32,281825,0
Female,69,33474,Bachelor,383,21,59790,0
Male,40,58586,Bachelor,589,5,322196,0
Male,62,33396,High School,370,35,344381,0
Female,22,79441,Bachelor,474,9,282516,0
Male,48,61450,High School,762,15,31611,1
Male,58,26659,Bachelor,694,12,272667,1
Female,23,49986,Bachelor,390,19,312937,0
Female,54,42178,Bachelor,768,3,156305,0
Male,27,40404,Bachelor,733,19,121465,1
Male,57,52206,Master,548,21,161027,1
Male,24,36080,High School,540,28,205371,0
Female,56,61421,Master,795,15,314668,0
Female,55,60569,High School,639,22,247867,1
Female,38,55271,Bachelor,770,29,309765,0
Female,37,49707,Bachelor,762,29,221050,1
Male,20,59897,Bachelor,574,2,96418,1
Female,68,61870,High School,314,23,204073,0
Female,39,56823,Bachelor,340,36,206059,0
Female,64,30321,High School,507,12,348741,0
Female,21,38174,High School,359,31,267159,0
Female,45,45979,High School,664,36,271554,1
Male,29,27863,Bachelor,539,11,23964,0
Male,55,53360,High School,459,7,75671,0
Female,68,71165,High School,696,23,119128,0
Male,53,68775,High School,799,15,264534,1
Female,64,61094,High School,508,31,340628,0
Female,58,60915,Master,432,33,253352,0
Male,22,83229,Master,680,34,468541,1
Male,30,62657,High School,732,31,144674,1
Female,40,63884,Bachelor,688,16,131003,0
Female,67,28416,Bachelor,731,1,274376,1
Female,47,69992,Bachelor,573,25,193317,0
Male,54,55977,Bachelor,650,16,382750,1
Female,42,48803,High School,433,37,446166,0
Female,65,45085,Bachelor,365,1,206443,0
Female,44,41771,High School,504,7,96602,0
Male,68,68851,High School,597,5,295525,1
Female,31,49574,Bachelor,416,8,368791,0
Female,65,42324,Bachelor,566,0,122174,0
Male,64,38426,High School,448,4,343449,1
Female,53,52558,Bachelor,493,38,323169,0
Female,56,44605,Bachelor,478,8,349336,0
Male,33,41183,Master,447,13,189778,0
Female,39,29267,Bachelor,764,26,5819,1
Male,38,64390,Bachelor,304,8,171455,0
Male,38,47929,Bachelor,825,35,476900,1
Female,25,33721,High School,579,28,76605,0
Female,66,45931,High School,798,19,272784,0
Female,33,58236,High School,735,14,64888,1
Female,48,50432,Bachelor,515,35,369432,0
Male,59,52864,Bachelor,814,2,485026,1
Female,27,50638,Master,436,22,67244,0
Male,49,30847,Bachelor,579,8,209309,0
Female,51,64227,High School,431,29,255951,0
Female,26,24376,High School,692,18,483117,0
Female,34,56923,High School,780,37,260842,0
Male,28,59233,Bachelor,812,2,204647,1
Female,49,46702,Bachelor,718,2,190159,0
Female,27,55301,PhD,501,33,299059,0
Female,39,45842,Bachelor,761,1,48642,0
Female,34,55482,Master,501,26,120290,0
Male,21,64893,Bachelor,451,22,249447,0
Female,65,38118,Master,521,31,192683,0
Male,69,60109,Bachelor,378,34,377577,1
Male,64,75385,Bachelor,499,39,397158,1
Male,42,53968,Bachelor,398,17,445105,1
Male,38,42453,Bachelor,512,26,247030,1
Male,54,83948,Bachelor,442,10,308359,1
Male,55,51330,High School,688,38,258452,1
Female,66,53472,High School,673,18,269631,1
Male,18,53785,Bachelor,351,24,104662,1
Male,42,56717,Bachelor,434,6,66045,0
Male,68,44916,High School,710,30,359738,0
Female,53,52849,High School,769,1,120377,0
Female,34,64282,High School,411,37,229716,0
Male,58,44398,Bachelor,824,4,210107,1
Female,41,43700,High School,343,13,469883,0
Male,19,45618,High School,696,17,64040,1
Male,57,33533,High School,560,35,106470,1
Female,32,39757,High School,844,3,357664,0
Male,49,39146,Master,687,23,328439,1
Female,56,49992,High School,775,12,5825,1
Female,23,62542,Bachelor,709,20,137263,0
Male,18,71805,Bachelor,315,32,441310,1
Male,64,50857,PhD,401,19,398125,0
Female,40,56847,High School,485,4,199562,0
Male,56,53650,High School,324,23,478459,0
Male,34,18598,High School,371,34,453015,1
Male,51,32781,High School,317,29,306697,0
Female,58,61418,Bachelor,631,27,262046,1
Female,46,62877,High School,396,6,361449,1
Male,26,62534,High School,311,34,11813,0
Female,30,47332,Master,310,29,31350,0
Female,23,20077,Bachelor,462,33,223633,0
Female,23,34572,High School,582,38,427208,0
Female,37,36867,High School,540,8,218525,0
Female,69,59431,High School,344,11,245435,0
Male,20,44639,Master,554,28,224502,0
Male,34,75356,Master,366,9,170047,0
Male,66,72014,Master,341,26,423208,1
Female,29,75105,Master,683,18,179808,0
Female,65,36252,Bachelor,533,12,137309,0
Male,64,57363,High School,784,36,9943,1
Female,62,42837,Bachelor,338,31,189989,0
Male,18,54918,Bachelor,310,14,135257,0
Male,34,37915,Master,708,20,97055,1
Male,20,68392,Bachelor,407,2,97292,0
Female,43,38196,Bachelor,393,7,419436,0
Female,32,20791,Master,383,5,446014,0
Male,53,80506,High School,357,28,33694,1
Male,49,56637,Master,592,18,164322,1
Male,49,33963,High School,315,16,215550,0
Male,21,47565,Bachelor,776,9,431443,1
Female,35,41347,High School,464,32,83305,0
Female,66,50086,Bachelor,736,12,480255,0
Male,36,62041,Bachelor,702,26,189992,1
Male,60,59686,High School,685,11,15447,1
Female,69,53805,Master,437,1,256740,0
Female,52,50078,Bachelor,830,9,79045,0
Male,57,66180,Bachelor,592,20,290009,1
Male,31,21118,High School,774,22,322594,1
Male,50,38766,Master,761,0,21134,1
Female,31,35320,High School,672,32,259819,0
Female,51,65093,High School,461,25,57378,0
Female,21,38913,High School,343,14,414417,0
Male,41,30710,Bachelor,382,21,111889,0
Male,46,58239,Master,838,24,417152,1
Female,36,36368,High School,818,0,214866,0
Female,23,44739,High School,710,25,197824,0
Male,50,85717,Master,640,20,201381,1
Female,66,61807,Bachelor,388,23,157834,0
Female,57,46834,Bachelor,529,38,270372,0
Male,36,48183,High School,317,15,64405,0
Female,18,63612,Bachelor,580,31,119764,0
Male,22,59943,High School,721,15,336090,1
Male,44,51133,PhD,637,12,136480,1
Male,33,51553,Bachelor,565,31,123780,1
Male,23,27802,Bachelor,654,23,52497,0
Male,57,24649,High School,659,12,266966,1
Male,30,47347,High School,516,10,56419,1
Male,65,40500,High School,620,14,194159,1
Female,52,58791,High School,511,9,124216,0
Male,36,52957,High School,502,2,392877,0
Male,29,38408,Bachelor,452,15,387406,0
Female,33,52447,High School,728,16,141845,0
Female,60,43726,Bachelor,586,24,451202,0
Female,27,80999,High School,620,29,369445,1
Male,42,55793,High School,735,34,457391,1
Female,37,26590,Bachelor,795,36,472931,0
Male,48,77307,Bachelor,448,12,403833,1
Male,21,40502,Bachelor,841,23,466453,1
Male,61,35378,High School,781,37,385544,1
Male,40,82155,Bachelor,625,25,139979,1
Female,19,55187,Bachelor,328,8,280985,0
Female,39,60511,High School,558,18,358010,0
Male,68,60995,Bachelor,374,27,448043,1
Male,54,46910,Bachelor,797,6,190151,1
Male,25,41413,High School,715,21,215015,1
Female,24,43861,Master,639,29,459683,1
Male,31,74132,Bachelor,607,36,446307,1
Male,20,53056,High School,540,15,59501,1
Female,67,69693,Bachelor,552,35,66855,0
Female,33,48853,High School,519,4,102735,0
Male,36,38669,Master,696,28,256928,0
Female,68,28366,Bachelor,635,22,96822,0
Female,35,59720,High School,328,5,155931,0
Male,69,75411,High School,793,35,339496,1
Female,33,36710,High School,801,32,447909,1
Male,25,57700,Bachelor,453,15,414764,0
Female,50,29365,Bachelor,530,33,490583,0
Male,66,41664,High School,401,25,126780,0
Male,29,54019,High School,476,36,481120,1
Male,28,24075,High School,531,12,89581,1
Female,22,49729,High School,311,16,386300,0
Male,44,37449,High School,485,31,300529,0
Female,29,59071,Bachelor,565,31,213713,0
Male,34,47518,Bachelor,434,27,422860,1
Male,23,64091,PhD,330,28,10639,0
Female,50,45806,Master,755,24,231938,1
Male,22,29564,Bachelor,558,21,344296,1
Male,45,27695,Bachelor,403,26,287724,1
Female,31,21364,PhD,730,37,365448,0
Male,22,59494,High School,681,19,294118,1
Male,50,88365,High School,768,23,443589,1
Male,67,56528,High School,812,7,380406,1
Male,65,75080,Bachelor,506,13,232158,1
Female,58,67003,Bachelor,746,38,52612,0
Female,36,42224,High School,388,13,422977,0
Male,39,68979,Bachelor,494,4,263775,0
Female,22,42821,Bachelor,713,20,15701,0
Male,19,43119,High School,421,14,287966,0
Female,47,46871,High School,761,35,282114,0
Male,64,47582,High School,415,32,91728,0
Male,56,59920,High School,495,16,302991,1
Male,21,39936,Master,335,19,28103,0
Male,50,63336,Master,366,0,455695,0
Male,30,63121,Master,580,15,387850,1
Male,37,55144,Bachelor,778,17,251142,1
Female,24,79094,Bachelor,310,9,230465,0
Male,32,69310,Bachelor,621,22,481063,0
Female,40,66045,Bachelor,539,17,327931,0
Male,31,50992,Bachelor,359,8,485195,1
Female,40,55276,Bachelor,464,29,153016,0
Female,36,57857,High School,488,12,497709,0
Female,46,50198,Bachelor,786,30,251657,1
Male,37,44366,High School,391,12,19974,0
Male,46,15000,Bachelor,588,31,314128,0
Female,41,60766,Bachelor,808,16,51893,1
Male,35,65621,High School,374,2,498888,1
Female,27,32583,PhD,727,0,424530,0
Male,58,59077,High School,684,4,296996,1
Female,25,41127,High School,352,31,272097,0
Female,43,44502,High School,474,24,225890,0
Male,46,69661,Master,773,4,343917,1
Female,27,35140,Bachelor,660,36,238756,1
Male,34,35117,Bachelor,569,22,295592,1
Female,19,77072,Master,706,11,36771,1
Female,23,47816,High School,423,33,56550,0
Male,22,68698,High School,675,22,60378,1
Male,45,26019,High School,691,15,190967,0
Male,58,27220,Bachelor,481,4,247329,1
Female,22,36305,Bachelor,335,27,194809,0
Male,35,42778,High School,511,5,73124,0
Female,43,28950,High School,433,12,196882,0
Female,37,55539,High School,790,29,260976,1
Male,58,56518,Bachelor,737,25,216423,1
Male,66,36527,High School,345,16,339036,0
Female,44,37721,High School,700,8,418285,1
Female,66,39698,High School,787,15,243497,1
Male,29,32526,Bachelor,731,17,281839,1
Male,24,15000,Bachelor,727,12,451677,1
Male,20,48724,Bachelor,816,28,418999,1
Male,27,43543,Bachelor,761,23,268547,1
Male,51,45077,Bachelor,480,12,111695,1
Female,42,34822,PhD,444,24,164399,0
Female,52,62157,High School,564,0,72821,1
Female,33,86380,Bachelor,705,8,144934,1
Female,19,37488,Bachelor,783,3,203336,0
Male,41,70995,High School,781,27,278574,1
Male,27,55499,Bachelor,536,11,170089,1
Male,55,50531,High School,824,23,169718,1
Female,39,44838,High School,638,8,33922,0
Female,43,48751,High School,567,34,147615,0
Male,60,67243,High School,565,37,185721,1
Male,56,32928,Bachelor,827,34,97099,1
Female,44,45874,Bachelor,391,32,423769,0
Female,46,68735,Bachelor,547,34,184932,1
Male,64,64755,Bachelor,318,19,458604,0
Male,55,33161,High School,689,1,327236,1
Female,37,47261,Bachelor,687,25,340258,0
Male,44,60920,Master,394,12,288407,0
Male,58,59951,High School,729,29,81204,1
Male,37,64627,Bachelor,336,31,349602,0
Female,61,55764,Bachelor,692,35,410448,1
Female,36,58279,Bachelor,590,18,145164,0
Female,37,55141,High School,602,21,432450,0
Female,52,73695,High School,700,0,263257,0
Female,64,43672,Bachelor,643,10,307626,0
Female,19,50722,PhD,817,25,416333,1
Female,47,34775,High School,676,18,169330,0
Male,51,31819,PhD,464,18,494942,0
Male,39,54874,High School,312,11,383541,0
Male,20,39137,High School,324,2,64097,0
Male,23,49134,Bachelor,422,17,355775,1
Male,32,74266,Bachelor,428,4,23302,0
Male,44,73399,High School,846,23,80762,1
Male,27,83360,High School,608,13,308078,0
Female,26,74564,Master,735,37,81439,0
Female,50,86045,PhD,481,2,224017,0
Male,49,56547,High School,342,5,47446,0
Male,65,36454,High School,703,11,478637,1
Female,23,34994,Bachelor,562,10,338779,0
Male,58,70944,Bachelor,369,38,293220,1
Male,53,50774,High School,591,25,447565,1
Female,19,51891,Master,513,0,113463,0
Male,46,41763,High School,446,15,51578,0
Female,21,43562,Bachelor,324,8,145798,0
Male,18,55756,Bachelor,622,4,318009,1
Female,36,34171,Bachelor,408,7,80076,0
Female,43,53857,High School,550,20,124471,0
Female,42,72666,Bachelor,781,32,275246,1
Male,27,17995,PhD,474,38,17754,0
Female,32,26880,Bachelor,646,19,434828,0
Male,39,60134,Bachelor,469,21,169435,1
Male,68,70459,High School,301,12,472082,0
Male,65,42651,Master,661,38,382846,1
Male,38,20026,PhD,595,10,463993,1
Female,39,71478,Bachelor,501,17,154819,0
Female,53,37834,Bachelor,588,29,445986,0
Male,51,44581,PhD,361,32,185956,0
Male,47,54785,High School,801,2,463886,1
Female,42,40003,Bachelor,425,0,360515,0
Male,62,36858,Bachelor,348,35,483897,0
Female,45,37132,Bachelor,478,5,433610,0
Male,18,77868,Master,792,36,327628,1
Male,66,67394,Bachelor,732,28,261438,1
Female,62,58617,High School,601,10,310228,0
Male,21,17203,High School,468,12,232727,0
Female,24,58672,High School,568,10,167165,0
Male,66,57863,Bachelor,663,37,12179,1
Male,26,30828,High School,399,24,170350,0
Male,53,53880,High School,514,14,312957,0
Female,36,65772,Bachelor,396,12,220788,0
Male,18,58540,Master,847,32,208515,1
Male,27,39797,Master,636,12,107816,1
Male,53,50198,PhD,658,37,369750,1
Male,26,60955,Bachelor,589,23,199900,1
Female,62,50891,High School,695,19,121331,0
Female,63,68814,Master,659,16,114264,0
Male,59,55935,High School,646,23,74942,1
Female,49,61293,Bachelor,423,25,362683,0
Male,49,62321,Bachelor,837,39,286892,1
Male,23,33999,Master,721,31,355832,1
Male,65,50749,Bachelor,635,28,80127,1
Female,55,45014,High School,802,13,276886,1
Female,34,65657,Bachelor,356,36,8411,0
Female,27,56948,High School,375,21,87002,0
Female,67,47176,PhD,765,33,305608,0
Female,44,30772,Bachelor,584,26,117067,0
Female,67,26046,Bachelor,685,27,296842,0
Female,52,54655,Master,558,21,129359,0
Female,69,39241,Bachelor,776,2,376560,0
Female,38,59991,High School,310,21,343155,0
Male,42,25352,High School,559,20,429324,1
Female,45,73894,Bachelor,692,15,89360,0
Female,64,59957,Master,668,8,338440,0
Female,32,51487,Bachelor,483,12,88702,0
Female,21,75245,PhD,315,9,396914,0
Female,46,64226,High School,805,20,314277,0
Female,26,42874,High School,385,39,182734,0
Female,44,51163,High School,309,6,198493,0
Female,43,20535,Bachelor,776,21,495643,1
Female,36,65962,High School,463,17,30180,0
Female,45,45560,High School,323,20,437410,0
Female,34,20341,Bachelor,611,13,479840,0
Male,60,32272,Bachelor,537,9,148597,0
Male,58,63063,Bachelor,761,32,438890,1
Female,59,74207,Bachelor,761,8,144994,1
Female,67,50306,Bachelor,537,17,198854,0
Male,37,35269,Bachelor,321,12,478034,0
Female,62,28688,Master,479,16,383192,0
Male,57,71219,High School,798,22,433062,1
Male,56,56742,High School,774,24,218969,1
Male,66,45047,High School,638,15,493338,1
Male,40,41475,High School,830,23,373241,1
Male,64,60077,Master,461,30,334317,0
Female,49,59664,High School,360,10,18916,0
Male,69,36551,Master,384,22,166998,0
Female,64,32864,High School,846,38,47941,1
Female,50,33621,Master,789,21,65294,0
Male,63,42976,Bachelor,304,32,24684,0
Male,22,39653,Bachelor,375,17,369452,0
Female,60,74271,Bachelor,552,13,153038,0
Male,65,42443,High School,306,27,250077,1
Male,51,31255,Bachelor,772,10,488787,1
Female,57,32097,High School,437,23,193551,0
Female,28,47240,Bachelor,657,35,211776,1
Male,67,22668,Bachelor,462,18,456537,0
Female,20,49098,High School,617,12,341155,0
Male,50,29956,Master,757,32,98009,1
Male,28,67379,High School,552,18,302310,1
Male,33,51748,Bachelor,500,31,58264,1
Female,35,81815,Master,831,14,235614,1
Female,47,46576,Bachelor,464,10,8466,0
Female,65,15000,Bachelor,531,22,289046,0
Female,27,71865,Bachelor,627,4,64805,1
Female,35,57528,Master,537,21,403579,0
Male,55,59853,High School,419,17,368614,1
Male,36,34961,Bachelor,549,6,262656,0
Male,53,49357,Bachelor,635,32,64397,1
Male,30,52796,High School,583,2,497299,1
Female,63,46432,High School,497,27,269278,0
Male,20,23984,High School,715,0,384068,1
Female,27,91530,Bachelor,694,36,70126,1
Male,55,62537,Master,450,21,449007,1
Female,18,56308,Bachelor,564,18,308523,0
Female,44,69708,Bachelor,519,13,359082,0
Male,63,59662,High School,515,2,229322,0
Male,25,39841,High School,614,18,90609,0
Male,68,68746,High School,515,32,478335,1
Male,63,62783,Bachelor,634,20,304867,1
Female,59,40410,High School,658,0,177238,0
Male,34,61850,Bachelor,460,25,94292,1
Male,26,46391,Master,810,9,90310,1
Female,23,53127,Bachelor,456,34,356314,0
Male,60,58994,Bachelor,461,12,232751,0
Male,42,70527,Bachelor,341,5,12249,1
Male,56,40310,High School,479,5,495020,0
Male,66,55474,High School,602,34,8796,0
Male,45,80235,Master,629,15,417134,1
Female,50,47359,Bachelor,728,7,23564,0
Male,54,52948,Bachelor,649,2,494464,1
Male,26,80213,High School,419,4,99322,0
Male,35,59562,Bachelor,374,20,216920,0
Male,38,27890,High School,422,30,123915,0
Male,19,38067,High School,481,13,96509,1
Female,60,60343,High School,556,36,394273,0
Male,55,56345,Bachelor,568,18,214815,1
Female,57,52438,High School,792,36,465198,1
Female,53,82418,High School,479,19,202559,0
Male,67,40737,Bachelor,448,1,320317,0
Male,60,48883,Bachelor,817,6,396973,1
Male,54,20553,Bachelor,447,32,256245,1
Male,32,67409,Bachelor,308,5,465469,0
Female,45,38017,PhD,477,6,451610,0
Male,35,65857,High School,694,17,385637,1
Male,51,64280,High School,630,28,147462,1
Male,39,85236,Bachelor,355,18,61627,0
Male,28,59739,High School,506,24,222802,1
Male,30,44658,Bachelor,404,3,479229,0
Male,21,56804,Bachelor,846,12,481732,1
Female,39,38611,PhD,654,31,167022,0
Female,24,54787,Master,788,26,470346,1
Male,60,46986,Master,802,33,461179,1
Male,41,48944,High School,349,27,180765,0
Male,21,36524,Master,386,8,155672,0
Female,45,54506,High School,602,7,472850,0
Male,32,62363,Bachelor,300,20,461302,1
Female,18,25218,Bachelor,680,29,82478,0
Male,20,39671,High School,661,28,19012,1
Male,31,52520,Bachelor,680,8,428918,1
Male,55,15000,High School,461,12,246626,0
Male,67,76103,High School,318,17,315320,0
Female,18,39333,Master,542,37,277490,0
Female,55,35928,High School,428,21,412644,0
Male,55,46889,High School,475,30,272899,0
Male,38,52060,Bachelor,708,34,11283,1
Female,65,38652,Master,383,9,316180,0
Female,46,64706,High School,675,8,137409,0
Female,22,55995,High School,521,30,394130,0
Female,66,37441,Master,624,39,113991,0
Male,27,42163,High School,750,23,458002,1
Female,45,27248,High School,715,7,67968,0
Male,38,31199,Bachelor,744,19,419073,1
Female,67,55813,Bachelor,624,16,226544,0
Female,24,37597,Master,822,27,110130,0
Female,20,77064,High School,465,5,32640,0
Female,62,51063,Master,537,32,436651,0
Female,64,29707,Master,312,27,378377,0
Male,37,32849,High School,556,0,21214,0
Male,36,65794,High School,813,34,177604,1
Female,52,48852,PhD,509,23,293675,0
Female,21,64879,Bachelor,783,5,209621,1
Male,22,44502,Bachelor,664,6,302956,1
Female,18,41596,Bachelor,524,8,326072,0
Female,21,66791,Bachelor,493,36,206626,1
Male,29,37121,Master,495,15,331027,1
Female,44,57335,High School,699,33,89153,1
Female,59,46823,High School,356,34,229476,0
Male,40,63180,Master,512,34,125325,1
Male,42,77277,Master,578,19,372915,0
Male,38,44117,Bachelor,679,22,188470,1
Female,69,41792,PhD,416,34,47774,0
Male,41,59987,Bachelor,750,22,429306,1
Male,42,33769,High School,709,3,41809,0
Male,62,74246,Master,666,9,334569,1
Male,63,71690,Bachelor,412,10,422276,1
Male,49,35013,High School,463,39,15091,1
Male,49,26253,High School,303,8,444499,0
